0.9300699300699301, 0.3877551020408163, 0.5473251028806584
0.9197530864197531, 0.43567251461988304, 0.5912698412698413
0.9354838709677419, 0.42151162790697677, 0.5811623246492986
0.9476744186046512, 0.4553072625698324, 0.6150943396226415
0.935064935064935, 0.41379310344827586, 0.5737051792828685
0.926829268292683, 0.43804034582132567, 0.5949119373776909
0.8580645161290322, 0.3993993993993994, 0.5450819672131147
0.9074074074074074, 0.4310850439882698, 0.584493041749503
0.9415584415584416, 0.4190751445086705, 0.58
0.9333333333333333, 0.41916167664670656, 0.5785123966942148
